,local,global
wedding,0.0004391458411621715,0.25807871121692927
preference,0.0020874323124854236,0.4464138137251892
156,6.0787037675936304e-05,0.3087131352193221
bits,0.003780235190926345,0.5611055020402991
prevented,0.0016263833895388269,0.2630096665546162
hemisphere,0.0012020075690942265,0.39563101979934845
invest,0.0012402778477154288,0.4797599204857458
124,6.356703099011626e-05,0.2823369481925059
convicted,0.0005502344777312858,0.3005725117103981
prosecution,0.0013264310759032842,0.36670021434812805
license,0.0026739153400718862,0.42384912211511616
biography,0.0028090091088704876,0.5420735723043045
meets,0.0045817290457665395,0.5151670229559844
stem,0.0021786717816353806,0.4443728987804232
159,7.730741510635879e-05,0.3201892632682949
differs,0.001376211688549888,0.33443057068404713
und,0.0011993130311077273,0.3915374874791293
arose,0.0016126091185119254,0.31783225753595756
beneficial,0.001994486050433078,0.3530148473258772
deputy,0.0014711708609939447,0.4447821606399598
trading,0.0019247253745035618,0.4533553931672516
emotion,0.0007969057444299025,0.367237849580596
attract,0.0016590277266739228,0.34734413843797385
pairs,0.0016548326171802598,0.321174467897961
mostly,0.0022461118155191824,0.4132490430379878
resident,0.0038227482438446436,0.4073209752784025
basin,0.0008332352828123204,0.3993855302420356
convey,0.0013193270696206189,0.3210328746324944
holes,0.0010673597326459339,0.4194999514340223
20th,0.0034750414417756502,0.6273195639318843
148,4.1752292894617796e-05,0.25781087414506
amendments,0.0012936168743729888,0.4508986097962371
channels,0.010519447325299313,0.524966110244883
138,5.380105186540349e-05,0.2732573160008628
verse,0.0011051757234334773,0.3572108406065907
organ,0.0017477791514588807,0.3296165591568636
uncle,0.00017003107379564655,0.35885867153862794
absent,0.0022316972582978943,0.4166760758226088
scattered,0.0015098933855006555,0.31023749425139835
sweden,0.0005407581788723956,0.4597349348088591
innocent,0.0009327689656959567,0.368281547183021
custody,0.0023139878061828123,0.37729954646199027
stations,0.0022897267877812653,0.42221807290047775
founder,0.0014406842059901757,0.3507484300759266
172,6.765840220359581e-05,0.25762436631532126
tennessee,0.00032169847355453,0.44464277794097706
rendered,0.0026834769759512254,0.36066949805579895
merits,0.0027160361642562555,0.34545552141155733
eager,0.0019406610733578682,0.310023055523153
majesty,0.001092666967846367,0.2916475170114151
poured,0.0016410904300541707,0.37940200754096143
favorite,0.00565170947177727,0.5096247518105765
sheep,0.0006005237009510234,0.3674187284735153
166,7.386769525007358e-05,0.2773540969336675
164,6.19563058176056e-05,0.2353590959651295
171,8.647143473725915e-05,0.32892119149582477
extraordinary,0.0016458981641600426,0.4055853021431033
tower,0.0011102063660202231,0.3487813034569264
disputes,0.0025493828268290026,0.4001348952446525
loyalty,0.0012105463830386829,0.33992309097780826
neutral,0.006167213912784712,0.50932424373153
odd,0.00241181035481431,0.40237319813567596
premises,0.0021768724528905725,0.30282038026062064
142,3.559374215959858e-05,0.2696855983991897
stones,0.0010553270770896886,0.3968134093455201
painted,0.0009155200450160693,0.30456427755921
inspired,0.0015899833347341498,0.42768136590292194
genuine,0.0028156485807328247,0.4624228740799843
rejection,0.0013619338477961981,0.49924423881158086
191,0.0001126713571171007,0.2850800702672762
remedy,0.001680033975781365,0.2867799954361795
requiring,0.0015879189227901713,0.35798204122094035
breathing,0.0020863094990547573,0.41926145071106513
115,0.00010441502426788984,0.40648859380266134
vein,0.0009092476742635596,0.38441204859052225
taxation,0.0019166188198146861,0.3887974309495805
lift,0.0010412805179580802,0.43158436623162466
declare,0.0008206834669731475,0.3531985392990369
wet,0.00076133342823043,0.4028604993052761
imagined,0.001144055222485963,0.47773237758563303
nearest,0.003730507747915828,0.3905200795372463
169,8.949082684689691e-05,0.302617343956605
shame,0.0008818255537158372,0.34524947424915864
awarded,0.0018052325625610237,0.38784882561570355
observer,0.0033676561947488543,0.3946256769779666
149,4.8129447694493287e-05,0.2676385068591677
gentleman,0.0010418701144427926,0.319317914330429
receipt,0.0009303880391368805,0.34760249704546076
cliffs,0.007422798348236506,0.6553592292042449
outbreak,0.0009996627666930657,0.3565081350502338
suite,0.013438859485516003,0.7295414210160517
113,5.930175452000669e-05,0.3341274600991281
objection,0.001469417210625054,0.30893323602265554
adapt,0.0015955361618152414,0.2783747551209189
covering,0.0011848039097553762,0.3472065464553692
pro,0.004937163539321514,0.5731820501255416
167,6.130894623072907e-05,0.26572542389865883
shake,0.0014484354370831874,0.371718370026918
captured,0.00048323937777234504,0.3816141881454943
corn,0.0009878304457570431,0.28562661103747444
killing,0.001126329811682716,0.3482200082074671
copper,0.00031309827149811586,0.3576428602815127
prejudice,0.002159786666057493,0.46436196091929116
districts,0.0005924638321737729,0.3050434440079066
dawn,0.0006368551470175316,0.3210028864364952
trustee,0.0010524050366359976,0.3693342155628476
worn,0.0013879742144655362,0.3026263190888261
revelation,0.0012735790011899617,0.34906566572961617
wheat,0.0006006160988648245,0.31749536848982385
criterion,0.0008680747471693515,0.44773689933608063
aims,0.0019971781371813627,0.42368642130406964
stranger,0.000804046492855324,0.3710602751434058
connections,0.0036620098569653614,0.4865025748875207
remarks,0.0012083170833056191,0.39112647257196453
cavity,0.0006418147530195881,0.3308345658521784
inspection,0.0037772136512415205,0.39165594839239015
contracting,0.0035070846050014107,0.4697334310443302
accordingly,0.009672458167222245,0.5569333441065721
examining,0.0026446122191424964,0.46779047130770024
112,8.13759872777646e-05,0.32663337210714805
vi,0.0025681567289585444,0.48660481395543953
clerk,0.0007697630789904755,0.29552370435055564
175,5.7755986005655506e-05,0.32640232165294314
crystal,0.0036378151282112432,0.45953403077476684
ninth,0.0007239701245584929,0.31882445852238095
repair,0.002609620281249732,0.36759269400104333
nights,0.0005408117270566517,0.31533207180122214
comparing,0.001700516282223188,0.39318121070003653
mill,0.003709569902288587,0.42807513976213196
managing,0.002985932102939744,0.44372686112255444
allies,0.0009915327477162275,0.3574350102267587
forgive,0.0006174450018183953,0.3045208194483866
quietly,0.0009551840902251299,0.35272859851210425
distress,0.00292325642456176,0.47339212771010797
gently,0.0009968713056985917,0.30245235663859193
owe,0.000742680364603416,0.3492148722299051
enabled,0.0015092581918382253,0.3725033299250471
fifteenth,0.000449305933025176,0.28359969411009067
accessible,0.0028504163262166177,0.3598530463082543
possessed,0.0012457433625413456,0.3034817965218687
confirm,0.002498023182370512,0.44822776675612186
amsterdam,0.0030637213677112054,0.6088321948617179
hospitals,0.0019311027419061813,0.39419174136022284
receiver,0.008101960299112155,0.5458582045611158
deduction,0.005258552148694469,0.5368941521000361
withdrawal,0.0015818528723237904,0.3837676100966534
cloth,0.0021639204470751774,0.47089831640945556
saints,0.0008863797134680625,0.3969664330763224
cease,0.0034002253011870967,0.44331940406678016
orleans,0.0008934431361728335,0.4227811911358764
173,8.489139788870416e-05,0.27828132702943986
voluntary,0.0029481702153096104,0.44075765141138645
ties,0.003154480625258145,0.4100005441825054
resurrection,0.0005812861785704542,0.2528878743566574
ex,0.005133238068698869,0.5458215473522006
reversed,0.0024861908037412633,0.4167813550122548
edges,0.000966738820978974,0.40741969405816114
somebody,0.0004738810553828659,0.3571031390634538
accord,0.0020523655659796017,0.3613421058575529
squares,0.005323321741912944,0.443227803834073
deposit,0.001492425598204089,0.38862968010146837
photographs,0.0036974740649259874,0.4360231463539632
lords,0.0013981151762738878,0.35214014159549456
staying,0.001674636351577253,0.4343850303600947
rio,0.001141432391996394,0.4550753392130714
denial,0.002005537578857591,0.49510327693837575
secured,0.0029644760011470848,0.43622385079340387
conquest,0.0012982142637454877,0.3401087034271558
passive,0.002187983548498989,0.39229063523909113
guns,0.0008245997981732867,0.3505775731550258
119,8.576783096076228e-05,0.30150610278176937
outset,0.0009293667242978525,0.3222447956172788
proposals,0.0014727331404343002,0.3716533705218835
sports,0.005805121768902967,0.5915627753175057
shed,0.0041344660284114015,0.48666422195274583
fold,0.004486724780768129,0.4569535542521549
fix,0.0023898463470638305,0.4426397319593649
compound,0.0011072329539563736,0.4699725369553901
restoration,0.0011626993583512928,0.34164721509957974
personally,0.0013892111325905794,0.3545341836607101
prosperity,0.001319593194143003,0.266850701466424
liabilities,0.0011391365988755106,0.3453652086667335
louisiana,0.0007985377538495264,0.48868587784585815
burst,0.00043445216874888357,0.3438943375183472
participated,0.0027627242934178497,0.43271743573419097
musical,0.0013262152250663776,0.39704861094332733
approximation,0.0028194688431559495,0.4724497830858043
missed,0.0017583222429150692,0.43096667284323753
202,8.952607541770792e-05,0.39114404681795867
noble,0.0015021889459922205,0.4289717315463495
approached,0.0011674499646477376,0.343415695898722
gratitude,0.0006496327811376854,0.2550960299827034
refusal,0.0008342416214731304,0.30460196775308546
hebrew,0.0009327060563689561,0.34662704055743043
succession,0.0015564361573492354,0.3602275474529376
excitement,0.0010936095975946287,0.3011113853235834
recalled,0.0029503797173506653,0.43352270742089527
regulate,0.001587286146045667,0.35313595354154703
purely,0.0016444086622202552,0.31139796562776534
washed,0.0015128126365306343,0.29145401428533213
indirectly,0.0014272846355297458,0.3250386338170872
aristotle,0.0011443497657558505,0.3944320961270644
lawyers,0.0010341526337397165,0.36437942647188004
intermediate,0.0035731302191321984,0.4870641557885408
illegal,0.0012177073396319612,0.4040816008254331
grants,0.004110839041715168,0.48344978960152796
mining,0.0009703305392103623,0.5070636574494605
freely,0.0017140074245754894,0.35831611576622724
abraham,0.0005925428542022715,0.3936153133474095
ceased,0.0015905294976895031,0.32468552187837973
pound,0.0026398194250255077,0.4733048854143195
juice,0.004161417142676507,0.5015449269810929
strictly,0.0014626197867206724,0.4193238856870134
154,5.7189329471616626e-05,0.2665378658621649
sleeping,0.0004608460408581184,0.39175517461487663
inserted,0.0019351790458059354,0.37303495087162486
tom,0.0024474307228512476,0.4502022824695372
feared,0.0009597642638147505,0.3766054796682953
spine,0.0006669665733933177,0.46116212986069227
yours,0.0014635599245917618,0.4072780854331055
sympathy,0.0008613099588518233,0.2749645736057923
passages,0.000988382298446579,0.3026023175271949
electricity,0.003338964221368503,0.45614487166539597
geography,0.0016723108656985191,0.39204390349245366
abilities,0.002574645751932805,0.44650977174421014
presidency,0.0010927405762107905,0.3808487116455185
carrier,0.005796841444539586,0.6194036628368229
surplus,0.0008458492305586703,0.4398517152633542
arbitration,0.0017948111665952548,0.4079588880934958
urine,0.002116013812423011,0.34262867453977564
protecting,0.001159293369599485,0.39300838955890827
155,4.988263031556627e-05,0.2772896726899179
barely,0.0025137816447972764,0.3566495394319259
discussing,0.0013562682528449896,0.3569002084695422
searching,0.0018040369389801215,0.3789167329250356
peaceful,0.003799794838795289,0.4080204360214249
organize,0.002592038598744944,0.42274947451178113
stimulus,0.0027541528646856765,0.39154375845106926
memories,0.001629205160031428,0.35573239621152186
jean,0.0005222446081842435,0.4413780529442938
acres,0.0007796127220911605,0.2465543561972986
diary,0.0015268610008883575,0.41217265007494597
nodded,0.000460959422989551,0.35734307608570437
lakes,0.000614273480431469,0.3467485905929073
gifts,0.0018168149659215803,0.3444939995169537
privileges,0.000511513388375983,0.31875433570555367
historians,0.0017848012297627233,0.4163540416989182
taylor,0.0010345860479801696,0.6294132851130247
attacks,0.002000080556021143,0.4058899608586023
flag,0.0019538607825423013,0.33440135658759174
170,7.815322973405235e-05,0.327705574424638
span,0.003660978251856117,0.5469139837490111
doubts,0.0016248645172722803,0.2868006950609182
waist,0.0007948383757273504,0.2754338979665729
assumes,0.0036866009927800235,0.4845531590095684
mad,0.0015430143846393225,0.4522017532108208
bench,0.0005566290235516393,0.3241496558835677
excessive,0.0010132605173444054,0.33859669232891
lewis,0.001094523598450917,0.6499619796769003
deprived,0.0018345347024786834,0.378730894472735
flour,0.0014921326019413919,0.3865728281973162
curious,0.002590103400350565,0.3479001687654677
174,9.524922787007277e-05,0.24865575072758572
jump,0.0012301118430708537,0.45566503408405234
corners,0.0011600892880434237,0.37492284412558896
114,0.00012044790330433364,0.308445055381281
investigations,0.0012133915091560462,0.4238231931133868
eligible,0.0044562714738763136,0.5112452916465156
religions,0.0012977975475349213,0.4049284916785342
infected,0.0037608000390533616,0.4574169369962935
pot,0.0011376551654379008,0.4251594034665378
carries,0.0013607382668608947,0.40401901592126577
receives,0.001958152171834504,0.2777212867534139
attachment,0.006262283964119385,0.40725065615963696
adjacent,0.0010971038230129493,0.3443109300582865
simultaneously,0.007034382619069781,0.5299702160159672
scenes,0.0019084561553840303,0.35297031013180324
nerves,0.0004946743116958341,0.2803797901449757
peculiar,0.0014362117013205365,0.3708038259775106
metropolitan,0.0035515447524145758,0.4564493898877958
platform,0.0019478432949124559,0.40996030386632676
devote,0.0011308213016463361,0.2892867516617459
ignorance,0.0008759771831292439,0.2987043423053699
render,0.0017475178001847493,0.4181769288399565
choosing,0.00312723686352949,0.468685841984507
rows,0.0019899624461153565,0.34227221342621006
fishing,0.0014653623498484339,0.35568389688764
dare,0.0008402073061562626,0.28042692153956816
operator,0.006522324090510908,0.5421405525404126
defects,0.004553766071438879,0.4675990653986677
threshold,0.005947036867517794,0.4840805844495992
believing,0.0007105336159536771,0.39390405538593165
dismissed,0.0027509494251918786,0.369930154571513
advised,0.000916878122147498,0.38222567156050924
paused,0.0004451127889038682,0.2837295115498335
