hour	pa	na	uid
117	.3	0	1599
96	.0769231	0	1599
11	.0666667	0	1599
92	.1428571	0	1599
153	.0243902	.0243902	1599
159	.5	0	1599
25	.2857143	0	1599
70	.0625	.03125	1599
166	.125	.125	1599
9	0	0	1599
50	0	.05	1599
23	.0666667	0	1599
111	.2222222	0	1599
47	0	0	1599
33	.1666667	0	1599
110	.0909091	0	1599
113	0	0	1599
118	.125	0	1599
156	0	0	1599
57	.2727273	0	1599
71	0	.05	1599
17	.137931	0	1599
37	.2857143	.1428571	1599
61	.1388889	.0416667	1599
0	0	.2	1599
140	.0769231	0	1599
119	.0526316	.0526316	1599
22	.1403509	0	1599
93	.0909091	0	1599
83	0	.25	1599
104	.1538462	0	1599
135	0	0	1599
56	.0606061	.0151515	1599
55	.0545455	.0363636	1599
38	.0540541	.0540541	1599
101	.1428571	0	1599
139	.125	0	1599
37	.05	.0125	1600
71	.0697051	.0241287	1600
43	.0285714	0	1600
64	.0766129	.0201613	1600
107	.0574713	.0153257	1600
134	.0714286	.047619	1600
34	.0751174	.0140845	1600
120	.0407407	.0444444	1600
105	.047619	0	1600
130	.0574713	.0229885	1600
131	.0444444	0	1600
159	.0564784	.0166113	1600
88	.0521739	.0130435	1600
108	.0541667	.0041667	1600
60	.0307692	.0153846	1600
86	.0526316	.0131579	1600
68	.1046512	.0116279	1600
157	.075	.05	1600
137	.1012658	.0126582	1600
82	.0340909	.0454545	1600
118	.0153846	.0461538	1600
12	.0491803	.0191257	1600
89	0	0	1600
39	.0819672	.0245902	1600
163	.0705882	.0352941	1600
133	.0305344	0	1600
144	.09375	0	1600
143	.0625	.125	1600
117	.0699301	.006993	1600
65	.0714286	.0194805	1600
96	.0666667	0	1600
158	.0852713	.0077519	1600
40	.0681818	.0681818	1600
46	.1111111	0	1600
142	.0362117	.0139276	1600
66	.0344828	.0689655	1600
42	0	0	1600
81	.0420168	0	1600
32	.0434783	.0289855	1600
14	.0769231	0	1600
90	0	0	1600
92	.037037	.0329218	1600
69	.0434783	.0434783	1600
13	.0346821	.017341	1600
160	0	0	1600
66	0	.0666667	1601
11	.0714286	.0714286	1601
129	0	0	1601
116	.0625	0	1601
84	.025641	.1025641	1601
62	.0540541	.027027	1601
31	0	0	1601
94	.1176471	0	1601
13	0	0	1601
63	0	.04	1601
141	0	.1052632	1601
19	.0666667	.0333333	1601
93	.0694444	0	1601
163	0	.0222222	1601
54	0	.0454545	1601
117	0	0	1601
0	0	.1538462	1601
71	.0285714	0	1601
154	.08	0	1601
7	.05	0	1601
47	.0178571	.0357143	1601
167	0	.0606061	1601
166	.05	.05	1601
78	0	0	1601
101	.1111111	0	1601
14	.0769231	.0576923	1601
145	.3333333	0	1601
109	.1153846	.0192308	1601
114	.1276596	.0212766	1601
70	.1351351	.027027	1601
119	.1111111	.1111111	1601
107	.0649351	0	1601
65	.0384615	.0384615	1601
118	.0533333	.0266667	1601
29	.037037	.037037	1601
15	0	.0344828	1601
16	.0882353	.0294118	1601
22	.0555556	.0277778	1601
72	.0689655	.0172414	1601
89	.0416667	0	1601
120	.2	0	1601
87	.0740741	.0185185	1601
164	.0666667	.0666667	1601
130	.0909091	0	1601
110	.05	.05	1601
82	0	.0769231	1601
60	.1153846	.0384615	1601
45	.030303	.030303	1601
88	.0869565	.0434783	1601
138	.0784314	0	1601
42	.1052632	0	1601
44	0	.0322581	1601
121	.0454545	0	1601
40	.0384615	.0192308	1601
165	.1764706	0	1601
83	.0357143	.0714286	1601
37	.1578947	.0526316	1601
85	.0294118	.0441176	1601
57	.125	0	1601
140	.1176471	.1176471	1601
41	.1041667	.0208333	1601
146	.1	.05	1601
73	.025641	0	1601
18	.0408163	.0204082	1601
9	0	.04	1601
156	.037037	.0740741	1601
68	0	.0555556	1601
137	.0384615	0	1601
46	.1	0	1601
23	.0555556	.0925926	1601
59	0	.1212121	1601
24	.037037	0	1601
12	.0103093	.0309278	1601
20	.1481481	.037037	1601
61	.0727273	.0181818	1601
134	.125	0	1601
69	0	.1176471	1601
64	.0666667	0	1601
56	0	0	1601
10	.1111111	.0555556	1601
161	.0769231	.0384615	1601
157	0	0	1601
27	.04	.08	1601
21	.057554	.057554	1601
132	.0810811	.0135135	1601
99	0	0	1601
136	.05	.025	1601
67	.0434783	0	1601
131	.05	0	1601
34	.030303	.0606061	1601
144	.084507	.0422535	1601
38	0	0	1601
95	.0188679	.0188679	1601
65	.0357143	0	1602
57	.0208333	.0416667	1602
131	.05	0	1602
35	.0454545	0	1602
60	.03125	.0625	1602
133	.1	0	1602
130	0	.0625	1602
58	0	0	1602
127	.0833333	.0277778	1602
38	.0909091	0	1602
103	.0930233	0	1602
41	0	.1111111	1602
61	.0714286	0	1602
107	0	.0588235	1602
64	.1	.1	1602
105	0	.1538462	1602
88	.0454545	.0454545	1602
30	.05	0	1602
108	0	.0555556	1602
113	.0714286	0	1602
40	0	0	1602
63	.0133333	.0533333	1603
86	.0416667	.0416667	1603
64	.0597015	.0298507	1603
45	0	.04	1603
114	0	0	1603
1	0	.1304348	1603
118	.0338983	0	1603
48	.1666667	.0277778	1603
163	.1111111	0	1603
20	.0754717	.0377358	1603
61	.0218579	.0491803	1603
158	.0810811	.027027	1603
71	.1176471	.1176471	1603
7	.0357143	0	1603
69	.0555556	0	1603
12	0	.0909091	1603
88	0	.0357143	1603
155	.4	0	1603
84	.0612245	0	1603
60	.0408163	.0204082	1603
136	.025641	0	1603
166	.0416667	.0416667	1603
116	.0243902	0	1603
81	0	.1538462	1603
43	0	.04	1603
159	0	0	1603
94	.0277778	.0277778	1603
11	.0909091	.1818182	1603
105	.0416667	.0416667	1603
135	0	.1	1603
83	.015625	.015625	1603
21	.0540541	.0540541	1603
146	.1470588	.0588235	1603
37	0	.0204082	1603
34	.0434783	.0869565	1603
132	0	0	1603
87	.0638298	.0425532	1603
153	.0277778	.1111111	1603
103	0	0	1603
92	.05	0	1603
129	.0571429	.0857143	1603
70	.025	.025	1603
52	.0454545	0	1603
95	.0208333	.0208333	1603
115	.0322581	.0322581	1603
130	.0416667	0	1603
19	.0416667	.0416667	1603
14	0	0	1603
40	.0980392	.0588235	1603
39	.0192308	0	1603
24	0	0	1603
15	.0277778	.0277778	1603
167	0	.08	1603
28	0	0	1603
23	.0795455	.0681818	1603
109	0	.0652174	1603
106	.047619	0	1603
89	.0606061	0	1603
67	.030303	0	1603
97	0	.0952381	1603
120	0	0	1603
102	.0625	.0625	1603
36	.038961	0	1603
72	0	.0588235	1603
117	.0298507	.0149254	1603
59	.0357143	.0357143	1603
139	.0909091	.0909091	1603
113	.0461538	.0153846	1603
162	.0196078	.0392157	1603
82	.0980392	0	1603
131	.0540541	.0135135	1603
68	.0615385	.0307692	1603
141	0	.027027	1603
38	.0277778	.0277778	1603
160	.0526316	0	1603
140	0	.037037	1603
58	.0416667	0	1603
138	.0447761	.0149254	1603
144	.037037	0	1603
90	.0434783	.0434783	1603
0	.1666667	0	1603
93	0	.0952381	1603
96	0	0	1603
111	.1111111	0	1603
22	.0757576	.0151515	1603
85	.0188679	0	1603
152	.0714286	0	1604
16	0	0	1604
60	0	.15	1604
67	0	0	1604
93	.0555556	0	1604
119	.25	0	1604
133	.05	.05	1604
45	0	0	1604
38	.0714286	0	1605
107	.1111111	.1111111	1605
166	0	0	1605
22	.056338	.028169	1605
87	0	0	1605
67	.0235294	0	1605
42	0	0	1605
68	.0588235	.0392157	1605
162	0	0	1605
9	.0588235	.0294118	1605
17	.137931	0	1605
138	.1147541	.0163934	1605
110	.0405405	.027027	1605
157	0	.0208333	1605
89	.0357143	0	1605
135	.0555556	0	1605
131	.0350877	0	1605
76	.0869565	0	1605
117	.0150376	.0150376	1605
101	.1090909	.0181818	1605
56	0	0	1605
64	.0178571	.0178571	1605
102	.0769231	0	1605
69	.0588235	.0294118	1605
43	.0909091	.0227273	1605
57	0	0	1605
104	.1195652	0	1605
34	.0338983	0	1605
66	.0169492	.0338983	1605
41	.0625	.0625	1605
58	.0377358	.0377358	1605
15	.010989	0	1605
163	.0625	.0625	1605
158	.1578947	0	1605
35	.0384615	.0384615	1605
160	0	0	1605
136	.0555556	.037037	1605
112	.0149254	.0298507	1605
3	.1111111	0	1605
116	.0583333	.0333333	1605
90	.0434783	.0217391	1605
151	.0185185	.0185185	1605
32	0	0	1605
61	0	.0175439	1605
88	.0810811	.027027	1605
140	.0333333	.1	1605
109	.0322581	0	1605
155	0	.0188679	1605
145	0	.1666667	1605
159	0	0	1605
36	.0594059	.019802	1605
39	0	0	1605
10	0	0	1605
91	.0412371	.0309278	1605
5	.0967742	0	1605
84	.0333333	0	1605
134	0	.0357143	1605
20	.0666667	0	1605
114	.0454545	0	1605
71	.0638298	.0212766	1605
24	.1153846	0	1605
118	.0204082	.0612245	1605
78	0	0	1605
4	0	0	1605
14	.1190476	0	1605
143	.097561	0	1605
132	.0365854	.0121951	1605
126	.2222222	0	1605
133	.027027	.027027	1605
45	.0921053	.0263158	1605
152	.0392157	.0196078	1605
92	.021978	.032967	1605
7	.05	0	1605
115	.0111111	.0111111	1605
108	0	0	1605
139	.0379747	.0253165	1605
156	.0434783	0	1605
148	.0967742	.0322581	1605
130	.047619	.0238095	1605
12	.0470588	0	1605
113	.0571429	.0285714	1605
37	.0454545	0	1605
142	0	0	1605
129	.04	0	1605
70	.0138889	.0347222	1605
6	0	0	1605
147	.0967742	0	1605
83	.0384615	0	1605
123	.1	.0333333	1605
46	.0833333	.0416667	1605
79	.0357143	.0357143	1605
72	0	0	1605
161	.0735294	0	1605
0	.0357143	0	1605
62	.0410959	.0136986	1605
59	.0277778	.0277778	1605
154	.1363636	0	1605
16	.0169492	.0169492	1605
128	0	0	1605
31	.0357143	0	1605
80	0	0	1605
85	.05	.05	1605
19	.125	0	1605
33	.0434783	0	1605
21	.0666667	.0666667	1605
124	0	0	1605
127	.030303	0	1605
111	.0465116	.0232558	1605
141	.0784314	.0196078	1605
121	.0869565	0	1605
150	.0454545	0	1605
81	0	0	1605
51	.125	.125	1605
165	.0909091	.0606061	1606
46	.0769231	0	1606
130	.0714286	0	1606
66	.0588235	0	1606
78	0	.0769231	1606
118	0	.0666667	1606
21	.0555556	0	1606
141	.1168831	0	1606
70	.0582011	.005291	1606
23	.0344828	.0344828	1606
60	0	0	1606
15	.137931	0	1606
19	.097561	0	1606
37	0	0	1606
18	.0833333	0	1606
137	0	0	1606
116	.03125	.03125	1606
65	.2727273	0	1606
160	.0625	.0625	1606
157	.0289855	.057971	1606
106	0	.0769231	1606
16	.0408163	.0612245	1606
164	.1666667	0	1606
91	.08	.04	1606
142	.0319149	.0319149	1606
44	.0425532	.0212766	1606
140	.0645161	.0483871	1606
94	.0967742	0	1606
93	.0821918	.0136986	1606
163	.0649351	0	1606
95	.08	0	1606
30	0	0	1606
158	.0714286	0	1606
89	.0740741	0	1606
119	0	.0555556	1606
139	.0526316	0	1606
68	.0555556	.0555556	1606
166	.0526316	.0350877	1606
0	0	.1111111	1606
12	0	0	1606
45	.0952381	.0190476	1606
56	0	0	1606
8	0	0	1606
125	.3333333	0	1606
162	0	0	1606
69	.0561404	.0210526	1606
103	.2222222	0	1606
22	.2	0	1606
17	.1578947	0	1606
155	.1111111	0	1606
91	.0982143	.0089286	1607
159	0	0	1607
130	.0909091	.0227273	1607
17	.1666667	0	1607
22	.15	.05	1607
62	.0551181	.015748	1607
128	.0714286	0	1607
83	.0837209	.0418605	1607
158	.1428571	.1428571	1607
116	.0851064	.0851064	1607
106	.0858586	.020202	1607
87	.0581395	.0232558	1607
145	.1	0	1607
140	0	.125	1607
146	0	.1481481	1607
84	0	0	1607
86	.0421053	.0105263	1607
163	.125	.1666667	1607
110	.0384615	.0384615	1607
15	.0425532	.0638298	1607
63	.025	.025	1607
61	.0246914	.0493827	1607
41	.0769231	.0512821	1607
2	.0625	.0625	1607
118	.037037	.037037	1607
46	.125	.0625	1607
88	.1666667	0	1607
92	.1044776	.0447761	1607
60	.1489362	.0212766	1607
23	.1111111	.0740741	1607
153	0	0	1607
139	.0444444	.0666667	1607
103	.1153846	.0384615	1607
42	.088	.024	1607
30	0	.0666667	1607
135	.1904762	0	1607
166	.0357143	0	1607
113	.0869565	0	1607
114	.1052632	0	1607
90	.025641	.1025641	1607
104	.0566038	.0377358	1607
31	0	0	1607
64	.0697674	.0697674	1607
138	.0714286	.0238095	1607
38	.1935484	0	1607
89	.05	.03	1607
112	.0185185	.037037	1607
82	.0697674	.0232558	1607
107	.0994152	.0292398	1607
24	.037037	0	1607
133	.0196078	.0588235	1607
48	.25	0	1607
57	.106383	.0638298	1607
102	0	.0357143	1607
59	.0543478	.0326087	1607
36	.12	0	1607
65	.0877193	.0350877	1607
34	.0772358	.0284553	1607
45	.0909091	.0454545	1607
14	.0650406	0	1607
167	.0714286	.0714286	1607
154	.2222222	0	1607
81	.0625	0	1607
33	.0877193	.0263158	1607
157	0	0	1607
161	0	0	1607
44	.0925926	.037037	1607
0	.1463415	.0487805	1607
67	.0833333	0	1607
134	.0540541	0	1607
136	.05	.1	1607
165	.1	.05	1607
68	.1111111	.0222222	1607
85	.0542636	.0077519	1607
108	.1150443	.0265487	1607
162	0	0	1607
129	.0769231	.0384615	1607
66	.0566038	0	1607
13	.0694444	.0416667	1607
37	.0618557	.0412371	1607
58	.045	.07	1607
142	.1333333	0	1607
39	0	.0862069	1607
93	.15	.05	1607
132	0	0	1607
105	.13	.01	1607
111	.0491803	.0163934	1607
80	0	.1	1607
35	.1024096	.0180723	1607
99	0	0	1608
65	.0576923	.0192308	1608
45	.1666667	0	1608
61	.0526316	0	1608
166	.12	.04	1608
46	.1428571	.0714286	1608
132	.0222222	0	1608
162	.0384615	.0769231	1608
104	0	.0434783	1608
62	.04	.04	1608
120	.05	0	1608
148	0	0	1608
69	.0319149	0	1608
59	.0350877	.0350877	1608
64	.0416667	.0416667	1608
153	0	.1666667	1608
74	.0789474	.0263158	1608
114	.0487805	.0243902	1608
11	.0344828	0	1608
66	.0545455	.0363636	1608
111	.0454545	.0454545	1608
35	.1111111	.0555556	1608
117	.0588235	0	1608
67	.0454545	.0454545	1608
84	.0625	.0208333	1608
85	.0574713	0	1608
24	.0909091	0	1608
161	.0333333	0	1608
20	.0454545	.0227273	1608
119	.125	0	1608
48	.0277778	0	1608
121	.0285714	0	1608
73	.1565217	0	1608
37	.0277778	.0277778	1608
68	.0666667	0	1608
144	.0740741	0	1608
14	.3333333	0	1608
105	.12	0	1608
50	.08	.04	1608
10	.0833333	0	1608
72	.1136364	0	1608
21	.0344828	.0344828	1608
56	.0425532	0	1608
63	.0833333	0	1608
154	0	0	1608
155	.1875	0	1608
165	0	.0909091	1608
94	0	0	1609
89	0	0	1609
112	0	0	1609
159	.0333333	0	1609
128	0	0	1609
134	0	.0454545	1609
114	0	0	1609
31	0	.0526316	1609
59	.0294118	0	1609
68	0	0	1609
18	0	0	1609
138	.0588235	.0588235	1609
140	.1666667	0	1609
91	0	0	1609
155	.0666667	0	1609
13	.0909091	0	1609
69	.0714286	.0714286	1609
54	.1	0	1609
65	.0344828	0	1609
71	.0909091	0	1609
36	.0333333	0	1609
60	0	.0232558	1609
42	.0634921	0	1609
115	0	.0144928	1609
119	.0930233	.0232558	1609
9	.3333333	0	1609
109	.0888889	.0222222	1609
70	.03125	0	1609
142	0	.05	1609
92	0	0	1609
127	.0247934	.0165289	1609
21	0	0	1609
137	0	0	1609
143	.1333333	0	1609
35	.0322581	.016129	1609
163	0	.0769231	1609
139	0	0	1609
120	.0277778	0	1609
95	.0666667	0	1609
104	0	.0263158	1609
103	.0481928	.0240964	1609
116	.0540541	.027027	1609
80	.0555556	0	1609
14	.0169492	.0169492	1609
41	0	0	1609
57	.0204082	.0204082	1609
153	0	0	1609
93	.0384615	0	1609
107	.0555556	0	1610
45	0	.125	1610
74	.0882353	0	1610
106	0	0	1610
61	0	0	1610
91	0	.2	1610
12	.375	0	1610
110	.1875	0	1610
24	0	0	1610
120	.0769231	.0769231	1610
59	0	.1	1610
34	.2	0	1610
157	.043956	.021978	1610
66	.05	0	1610
117	.2	0	1610
155	.125	0	1610
108	0	.1176471	1610
132	.0769231	.025641	1610
144	.1666667	0	1610
43	0	0	1610
1	0	0	1610
49	.1	.1	1610
137	.1176471	.0588235	1610
163	.1428571	.1428571	1610
88	.027027	.027027	1610
95	.0909091	0	1610
47	.0384615	0	1610
85	.1176471	0	1610
112	0	0	1610
142	0	0	1610
20	.05	.05	1610
131	.0545455	0	1611
82	.1206897	.0344828	1611
80	.030303	.030303	1611
85	.0357143	0	1611
21	.1	.1	1611
128	.16	.04	1611
61	0	.0434783	1611
41	0	0	1611
87	0	.0416667	1611
84	0	.0454545	1611
70	.0508475	0	1611
110	0	0	1611
157	.0882353	0	1611
111	0	0	1611
164	.125	0	1611
156	.0666667	0	1611
86	.015625	.015625	1611
0	0	0	1611
15	.0454545	.0227273	1611
89	.0701754	0	1611
105	.125	0	1611
83	.0588235	.0196078	1611
10	0	.0909091	1611
16	.075	.05	1611
91	0	.0606061	1611
129	.1428571	0	1611
165	.1363636	0	1611
56	.06	.02	1611
81	.0857143	0	1611
35	.0540541	.027027	1611
107	.1086956	0	1611
9	.12	0	1611
65	.125	0	1611
155	0	0	1611
46	.1481481	0	1611
32	.0697674	0	1611
153	.0357143	0	1611
152	.125	0	1611
59	.025	.05	1611
108	.2142857	.0714286	1611
37	0	0	1611
23	0	.0769231	1611
90	.0833333	.0833333	1611
33	.1034483	0	1611
64	.037037	0	1611
58	.2142857	0	1611
106	.1052632	0	1611
40	.0263158	0	1611
163	0	0	1611
47	.04	0	1611
93	.0322581	.0322581	1611
138	0	.037037	1611
63	.04	.04	1611
119	.2307692	0	1611
160	.025	0	1611
143	.0909091	0	1611
112	.0447761	.0149254	1611
17	.0769231	0	1611
20	0	0	1611
133	.1428571	0	1611
109	.0277778	0	1611
136	.1111111	.1111111	1611
42	0	0	1611
69	.1	0	1611
43	.0344828	.0344828	1611
60	.0322581	.0322581	1611
22	.0461538	0	1611
130	0	0	1611
145	.125	0	1611
94	.0869565	.0217391	1611
118	0	.0227273	1611
104	0	.0285714	1611
57	.0757576	0	1611
154	.2142857	0	1611
135	.0625	0	1611
106	.0608696	.026087	1612
85	.0384615	.0384615	1612
33	.0526316	.0105263	1612
131	.0952381	0	1612
164	.1	0	1612
21	.0714286	.0714286	1612
93	.045977	.0574713	1612
64	.0643275	.0175439	1612
39	.0434783	0	1612
59	.1153846	0	1612
20	.0736842	0	1612
32	.0212766	0	1612
80	.0697674	0	1612
88	.0769231	0	1612
109	.125	0	1612
62	.0373832	.0186916	1612
138	.0869565	0	1612
118	0	0	1612
63	0	.0588235	1612
158	.0333333	.025	1612
104	.0294118	0	1612
17	0	.0434783	1612
9	0	0	1612
152	.0714286	0	1612
110	.0566038	.0566038	1612
31	.0192308	0	1612
140	.1212121	0	1612
18	.0526316	.0175439	1612
40	0	.0833333	1612
61	.05	0	1612
72	.0612245	.0204082	1612
135	0	0	1612
13	.0576923	0	1612
67	.0810811	0	1612
146	0	.0714286	1612
35	.1052632	0	1612
162	0	0	1612
90	.0963855	.0240964	1612
141	.0331126	.0066225	1612
94	.0792079	.019802	1612
57	.0606061	.030303	1612
147	.0909091	0	1612
66	.016129	.016129	1612
159	.1458333	.0208333	1612
89	.0357143	.0357143	1612
34	.0434783	0	1612
14	0	0	1612
167	.0888889	.0222222	1612
111	.1714286	0	1612
116	.0925926	.0740741	1612
107	.0909091	0	1612
42	.0277778	.0277778	1612
24	0	0	1612
71	.025641	.1025641	1612
46	.0416667	0	1612
22	.037037	.037037	1612
86	.15	0	1612
37	.0352941	.0117647	1612
120	.04	0	1612
130	.02	0	1612
73	.0217391	.0434783	1612
154	.075	0	1612
84	0	.030303	1612
10	.0163934	0	1612
119	.0638298	.0212766	1612
136	.04	0	1612
91	.0465116	.0232558	1612
55	.0384615	.0384615	1612
163	.0625	.0208333	1612
117	.04	.06	1612
83	.0352941	.0117647	1612
133	0	0	1612
36	.0714286	0	1612
82	.0217391	.0217391	1612
12	.097561	0	1612
142	.0535714	.0357143	1612
19	.0769231	0	1612
23	0	.0294118	1612
156	.0526316	.0526316	1612
45	.0512821	.025641	1612
3	0	.0263158	1612
114	.0740741	.037037	1612
16	.1282051	.0512821	1612
41	.09375	.03125	1612
11	.1184211	0	1612
25	0	0	1612
105	.12	0	1612
139	.0333333	0	1612
58	.0333333	.0333333	1612
69	0	.0714286	1612
87	.1904762	.047619	1612
81	.0392157	0	1612
68	.05	.05	1612
122	.2162162	.027027	1612
144	.0677966	0	1612
30	.125	.125	1612
0	.0555556	.037037	1612
155	.0769231	.0192308	1612
98	.0178571	.0178571	1612
145	.0789474	.0394737	1612
161	.0178571	0	1612
132	.0322581	.016129	1612
166	.0384615	.0769231	1612
143	.0666667	0	1612
1	.0227273	.0227273	1612
51	.1428571	0	1612
56	.0731707	.0243902	1612
108	.1428571	0	1612
124	.0487805	.097561	1612
165	0	.0769231	1612
157	.0212766	0	1612
4	.047619	0	1613
19	.047619	0	1613
160	0	.0588235	1613
111	0	0	1613
138	0	0	1613
88	.0212766	0	1613
164	.0681818	0	1613
78	0	0	1613
11	0	.0666667	1613
159	.1111111	0	1613
82	0	0	1613
124	0	0	1613
23	.0434783	0	1613
37	0	0	1613
162	.04	.0266667	1613
136	0	.0714286	1613
91	.037037	.037037	1613
143	0	0	1613
116	0	0	1613
132	0	0	1613
129	.0566038	0	1613
163	.0833333	.0119048	1613
156	.1111111	0	1613
128	.0625	0	1613
31	0	0	1613
140	0	.25	1613
33	.0384615	0	1613
44	.0740741	0	1613
110	.0434783	0	1613
114	0	0	1613
17	0	0	1613
154	.0454545	0	1613
144	.0689655	0	1613
36	.0909091	.0454545	1613
120	0	0	1613
157	.0357143	0	1613
84	.0909091	.0909091	1613
131	.037037	0	1613
130	0	0	1613
126	.0243902	0	1613
87	.0638298	0	1613
117	.0588235	.1176471	1613
135	.0277778	0	1613
113	0	0	1613
48	.025641	0	1614
38	0	.1111111	1614
70	.0384615	0	1614
22	.0212766	0	1614
105	.08	.0266667	1615
166	0	.0769231	1615
60	.0307692	.0461538	1615
152	0	0	1615
21	.0769231	.021978	1615
61	.0526316	0	1615
43	.125	0	1615
140	.0471698	.009434	1615
143	.2352941	.2352941	1615
154	.3333333	0	1615
103	.0434783	0	1615
91	.0697674	.0697674	1615
88	.0588235	.1176471	1615
106	.084507	.028169	1615
39	.0238095	.047619	1615
36	.0606061	0	1615
47	0	0	1615
17	.0740741	.0740741	1615
158	0	.0909091	1615
66	.0408163	.0510204	1615
15	.0555556	0	1615
38	.037037	.037037	1615
70	0	0	1615
71	.0857143	.0571429	1615
55	.0344828	0	1615
22	.0847458	.0338983	1615
108	.0566038	.0377358	1615
127	.5	0	1615
122	.2857143	0	1615
42	.0526316	.0526316	1615
107	.04	0	1615
165	.1818182	0	1615
20	.0571429	0	1615
34	.0392157	.0196078	1615
56	.05	0	1615
84	.0714286	.1071429	1615
92	.0645161	0	1615
118	.1111111	0	1615
138	0	0	1615
115	.0697674	0	1615
119	.15	0	1615
162	0	.1590909	1615
87	.0731707	.0731707	1615
13	.125	0	1615
93	.0333333	.0333333	1615
85	.2	.2	1615
120	.3333333	0	1615
155	.1014493	.0434783	1615
86	.0625	0	1615
41	0	0	1615
83	0	0	1615
142	0	0	1615
132	0	0	1615
12	0	0	1615
116	.0566038	0	1615
19	.0862069	.0517241	1615
82	0	.1111111	1615
63	.0869565	0	1615
110	.0625	0	1615
114	.0945946	.0135135	1615
67	.0294118	.0735294	1615
46	.1052632	0	1615
58	.16	.04	1615
31	.0666667	0	1615
137	.1081081	0	1615
111	0	.1428571	1615
37	.1	0	1615
79	.03125	0	1615
112	.0769231	0	1615
157	.0533333	0	1616
159	.0416667	.0416667	1616
35	.015625	.015625	1616
130	0	.0172414	1616
38	.0479452	.0136986	1616
107	.016129	.0322581	1616
56	0	0	1616
30	.0769231	0	1616
42	0	0	1616
164	.0882353	.0882353	1616
131	.0512821	.0192308	1616
112	.04	0	1616
36	.03125	.03125	1616
103	.0576923	.0384615	1616
82	0	.0357143	1616
134	.08	.08	1616
84	.0454545	.0606061	1616
